document_url,length
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-26-110254-22.mp3,35.424
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-26-105625-12.mp3,21.888
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-26-103841-28.mp3,18.144
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-26-003723-12.mp3,484.992
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-26-001606-24.mp3,413.208
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-232346-12.mp3,60.912
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-231958-18.mp3,109.584
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-230022-24.mp3,154.368
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-225021-2.mp3,786.96
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-223242-18.mp3,38.376
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-223151-16.mp3,39.672
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-220511-4.mp3,330.84
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-204401-6.mp3,24.696
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-204213-24.mp3,6.624
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-204131-18.mp3,4.464
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-204120-2.mp3,26.496
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-204034-30.mp3,24.84
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-204002-8.mp3,4.32
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-203946-20.mp3,27.144
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-203915-22.mp3,22.536
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-203844-12.mp3,5.904
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-203826-16.mp3,20.952
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-203746-28.mp3,13.824
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-203722-10.mp3,16.992
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-203407-8.mp3,73.08
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-203031-12.mp3,58.752
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-202910-14.mp3,22.752
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-202814-26.mp3,5.976
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-202803-30.mp3,27.648
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-202730-6.mp3,20.88
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-202703-4.mp3,7.56
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-202647-8.mp3,9.36
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-201748-14.mp3,60.408
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-201405-8.mp3,311.904
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-195757-20.mp3,29.448
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-195010-26.mp3,18.288
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-194711-2.mp3,49.752
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-194614-24.mp3,21.384
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-193441-4.mp3,199.656
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-191320-12.mp3,104.544
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-190454-6.mp3,21.888
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-185820-6.mp3,96.984
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-184812-24.mp3,73.584
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-183820-12.mp3,78.048
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-183506-14.mp3,116.208
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-183256-30.mp3,47.736
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-183145-18.mp3,92.952
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-182955-16.mp3,60.768
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-182824-28.mp3,61.056
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-182650-24.mp3,32.112
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-182204-20.mp3,37.656
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-182054-10.mp3,67.824
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-181827-24.mp3,38.016
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-181642-10.mp3,46.08
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-181551-4.mp3,36.216
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-181504-28.mp3,136.08
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-181206-20.mp3,87.192
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-181052-16.mp3,98.712
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-180959-4.mp3,20.736
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-180926-14.mp3,4.248
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-180900-8.mp3,32.904
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-180419-14.mp3,46.728
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-175556-2.mp3,39.384
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-175448-28.mp3,34.776
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-171230-26.mp3,3.456
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-163650-4.mp3,25.992
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-161641-24.mp3,63.576
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-152629-18.mp3,38.376
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-152042-22.mp3,17.928
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-142627-10.mp3,9.216
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-141352-6.mp3,56.448
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-141238-16.mp3,37.224
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-140613-12.mp3,32.256
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-135447-2.mp3,28.656
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-135225-16.mp3,15.48
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-135021-28.mp3,30.96
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-134946-2.mp3,10.224
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-131843-28.mp3,174.744
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-131531-30.mp3,346.248
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-131510-22.mp3,20.592
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-130628-14.mp3,24.84
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-130051-8.mp3,162.936
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-125747-2.mp3,30.168
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-125428-14.mp3,30.168
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-125350-4.mp3,444.168
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-123322-2.mp3,224.136
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-121046-14.mp3,75.024
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-120926-6.mp3,8.928
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-113232-2.mp3,57.096
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-113129-14.mp3,31.968
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-113045-12.mp3,139.896
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-112811-20.mp3,34.2
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-111940-16.mp3,278.928
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-105600-6.mp3,35.856
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-100936-20.mp3,5.112
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-100923-10.mp3,68.76
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-25-091708-28.mp3,72.216
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-213354-22.mp3,41.976
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-212130-14.mp3,82.008
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-205746-10.mp3,69.912
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-201300-28.mp3,74.592
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-201141-4.mp3,50.184
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-175458-18.mp3,40.464
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-175405-24.mp3,66.96
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-174751-4.mp3,47.88
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-174657-18.mp3,71.064
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-174415-4.mp3,71.136
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-174255-12.mp3,5.904
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-172647-26.mp3,54
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-171949-14.mp3,111.744
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-171751-30.mp3,376.56
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-171745-22.mp3,18.432
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-171709-24.mp3,18.792
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-171127-18.mp3,35.928
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-170238-30.mp3,427.896
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-162053-2.mp3,81.288
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-151046-24.mp3,386.928
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-150414-10.mp3,4.608
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-150133-2.mp3,61.704
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-144947-12.mp3,32.904
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-144856-16.mp3,4.752
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-144826-20.mp3,60.048
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-144720-10.mp3,4.32
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-144717-26.mp3,8.928
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-144635-2.mp3,20.088
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-144626-4.mp3,10.872
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-144149-16.mp3,54.648
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-143718-6.mp3,29.016
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-143049-4.mp3,85.248
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-142916-2.mp3,192.384
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-142556-12.mp3,11.376
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-142538-20.mp3,18.936
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-141854-22.mp3,113.256
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-141630-18.mp3,20.88
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-141336-6.mp3,42.336
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-140657-2.mp3,71.928
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-140534-8.mp3,103.896
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-135413-18.mp3,28.656
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-135252-4.mp3,31.968
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-132759-20.mp3,23.904
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-131943-28.mp3,20.592
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-131918-12.mp3,3.672
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-131726-18.mp3,33.912
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-130827-18.mp3,197.352
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-130425-22.mp3,28.008
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-125907-14.mp3,65.304
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-125753-24.mp3,5.616
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-125533-16.mp3,31.464
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-125445-4.mp3,71.064
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-125323-24.mp3,115.848
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-125120-16.mp3,19.224
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-125053-10.mp3,20.088
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-125023-12.mp3,4.248
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-125013-4.mp3,268.128
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-124527-26.mp3,63.36
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-124329-16.mp3,43.776
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-124226-2.mp3,57.96
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-124113-28.mp3,234.648
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-122856-6.mp3,32.904
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-122732-26.mp3,69.624
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-122618-14.mp3,9.864
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-122350-28.mp3,43.776
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-122255-24.mp3,16.632
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-122127-14.mp3,90.648
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-121926-10.mp3,59.112
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-121106-28.mp3,84.96
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-24-112455-12.mp3,103.392
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-221946-22.mp3,13.536
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-221926-26.mp3,35.928
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-221200-20.mp3,32.256
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-221106-18.mp3,93.312
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-220928-8.mp3,4.968
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-215559-14.mp3,362.52
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-214938-6.mp3,31.896
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-203133-2.mp3,51.84
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-202956-26.mp3,52.2
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-202854-4.mp3,66.168
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-185320-6.mp3,76.68
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-185145-18.mp3,34.416
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-185105-16.mp3,44.568
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-185011-22.mp3,93.312
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-184558-28.mp3,402.912
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-183909-16.mp3,4.32
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-183901-6.mp3,153.36
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-183641-20.mp3,254.448
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-183143-12.mp3,255.384
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-181705-10.mp3,22.68
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-173212-30.mp3,85.392
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-173054-20.mp3,391.032
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-173041-4.mp3,26.496
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-172737-24.mp3,40.968
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-172411-22.mp3,126.936
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-171256-8.mp3,45.072
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-165533-10.mp3,31.896
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-164612-26.mp3,16.632
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-164307-28.mp3,59.76
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-164158-30.mp3,113.256
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-162716-18.mp3,5.472
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-162705-22.mp3,10.008
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-162043-18.mp3,24.984
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-155950-18.mp3,6.264
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-152453-6.mp3,66.96
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-151929-8.mp3,19.584
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-151723-12.mp3,60.048
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-151605-6.mp3,73.368
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-150051-24.mp3,119.52
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-143028-18.mp3,58.248
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-142921-24.mp3,42.984
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-142851-8.mp3,3.6
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-142518-20.mp3,21.888
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-141814-4.mp3,69.624
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-135807-12.mp3,24.048
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-132055-8.mp3,21.6
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-131344-10.mp3,18.576
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-130144-20.mp3,90.72
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-125923-4.mp3,322.704
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-125841-12.mp3,29.304
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-124530-30.mp3,66.672
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-122837-8.mp3,54.936
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-122719-18.mp3,9.072
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-120652-14.mp3,50.904
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-120401-14.mp3,75.888
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-115204-8.mp3,85.392
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-114919-28.mp3,10.08
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-112236-24.mp3,8.856
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-112224-12.mp3,5.112
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-112207-18.mp3,24.048
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-004010-28.mp3,130.32
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-23-000349-24.mp3,56.952
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-233437-8.mp3,25.704
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-225605-24.mp3,33.264
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-214748-30.mp3,34.416
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-193424-26.mp3,14.04
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-193331-6.mp3,117.144
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-193125-28.mp3,179.928
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-192809-6.mp3,24.84
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-192721-30.mp3,28.296
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-190241-30.mp3,129.24
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-185630-22.mp3,29.448
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-185553-18.mp3,260.352
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-185023-6.mp3,71.064
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-184039-18.mp3,79.632
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-182108-10.mp3,54.504
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-181120-28.mp3,299.88
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-180544-22.mp3,261.216
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-175622-28.mp3,235.008
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-175206-12.mp3,32.76
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-174919-22.mp3,21.24
http://s3.amazonaws.com/archivo.lanacion.com.ar/nisman/B-1009-2014-07-22-174700-30.mp3,10.368
